Name,Type,Asset,ID,Lots,Open,Close,Entry,Exit,Profit,Roll,ExitType
H1,Short,EUR/USD,5347921,1,2015-10-30 15:00,2015-11-02 00:00,1.10526,1.10230,2.96,0.00,Reverse
H1,Long,EUR/USD,5348526,1,2015-11-02 00:00,2015-11-02 08:00,1.10230,1.10453,2.23,0.00,Reverse
H1,Long,SPX500,5347520,1,2015-10-30 11:00,2015-11-02 08:00,2092.40,2072.90,-16.98,0.00,Reverse
H1,Short,EUR/USD,5349327,1,2015-11-02 08:00,2015-11-02 11:00,1.10453,1.10262,1.91,0.00,Reverse
H1,Long,EUR/USD,5349629,1,2015-11-02 11:00,2015-11-02 16:00,1.10262,1.10356,0.94,0.00,Reverse
H1,Short,EUR/USD,5350130,1,2015-11-02 16:00,2015-11-02 21:00,1.10356,1.10173,1.83,0.00,Reverse
H1,Short,USD/JPY,5348123,1,2015-10-30 17:00,2015-11-02 22:00,120.7290,120.7580,-0.21,0.00,Reverse
H1,Short,SPX500,5349328,1,2015-11-02 08:00,2015-11-03 02:00,2072.90,2103.00,-26.22,0.00,Reverse
H1,Long,EUR/USD,5350631,1,2015-11-02 21:00,2015-11-03 05:00,1.10173,1.10184,0.11,0.00,Reverse
H4,Long,SPX500,5348425,1,2015-11-01 23:00,2015-11-03 07:00,2080.60,2101.10,17.86,0.00,Reverse
H4,Long,USD/JPY,5348424,1,2015-11-01 23:00,2015-11-03 11:00,120.4830,120.8530,2.71,0.00,Reverse
H1,Short,EUR/USD,5351434,1,2015-11-03 05:00,2015-11-03 12:00,1.10184,1.09719,4.65,0.00,Reverse
H1,Long,USD/JPY,5350732,1,2015-11-02 22:00,2015-11-03 14:00,120.7580,121.0480,2.12,0.00,Reverse
H4,Short,EUR/USD,5348022,1,2015-10-30 16:00,2015-11-03 15:00,1.10414,1.09412,10.02,0.00,Reverse
H1,Long,SPX500,5351133,1,2015-11-03 02:00,2015-11-03 19:00,2103.00,2111.10,7.06,0.00,Reverse
H1,Long,EUR/USD,5352137,1,2015-11-03 12:00,2015-11-03 21:00,1.09719,1.09633,-0.86,0.00,Reverse
H1,Short,USD/JPY,5352338,1,2015-11-03 14:00,2015-11-03 23:00,121.0480,121.0800,-0.23,0.00,Reverse
H1,Short,EUR/USD,5353041,1,2015-11-03 21:00,2015-11-04 08:00,1.09633,1.09400,2.33,0.00,Reverse
H1,Short,SPX500,5352840,1,2015-11-03 19:00,2015-11-04 09:00,2111.10,2112.80,-1.48,0.00,Reverse
H1,Long,USD/JPY,5353242,1,2015-11-03 23:00,2015-11-04 13:00,121.0800,121.2080,0.94,0.00,Reverse
H4,Short,SPX500,5351635,1,2015-11-03 07:00,2015-11-04 23:00,2101.10,2102.30,-1.05,0.00,Reverse
H1,Long,EUR/USD,5354143,1,2015-11-04 08:00,2015-11-05 00:00,1.09400,1.08639,-7.61,0.00,Reverse
H1,Short,USD/JPY,5354645,1,2015-11-04 13:00,2015-11-05 01:00,121.2080,121.5050,-2.18,0.00,Reverse
H1,Long,SPX500,5354244,1,2015-11-04 09:00,2015-11-05 04:00,2112.80,2102.40,-9.06,0.00,Reverse
H1,Long,USD/JPY,5355848,1,2015-11-05 01:00,2015-11-05 11:00,121.5050,121.8890,2.81,0.00,Reverse
H1,Short,EUR/USD,5355747,1,2015-11-05 00:00,2015-11-05 14:00,1.08639,1.08805,-1.66,0.00,Reverse
H4,Short,USD/JPY,5352036,1,2015-11-03 11:00,2015-11-05 15:00,120.8530,121.8020,-6.95,0.00,Reverse
H1,Short,USD/JPY,5356850,1,2015-11-05 11:00,2015-11-05 17:00,121.8890,121.7210,1.23,0.00,Reverse
H1,Short,SPX500,5356149,1,2015-11-05 04:00,2015-11-05 18:00,2102.40,2103.10,-0.61,0.00,Reverse
H4,Long,EUR/USD,5352439,1,2015-11-03 15:00,2015-11-05 19:00,1.09412,1.08719,-6.93,0.00,Reverse
H1,Long,USD/JPY,5357453,1,2015-11-05 17:00,2015-11-06 02:00,121.7210,121.6760,-0.33,0.00,Reverse
H1,Long,SPX500,5357554,1,2015-11-05 18:00,2015-11-06 08:00,2103.10,2100.40,-2.35,0.00,Reverse
D1,Long,EUR/USD,5332878,1,2015-10-22 05:00,2015-11-06 11:00,1.13365,1.08738,-46.27,0.00,Reverse
H1,Short,SPX500,5358957,1,2015-11-06 08:00,2015-11-06 17:00,2100.40,2091.13,8.07,0.00,Reverse
H1,Long,SPX500,5359859,1,2015-11-06 17:00,2015-11-09 01:00,2091.13,2098.90,6.77,0.00,Reverse
H4,Long,USD/JPY,5357252,1,2015-11-05 15:00,2015-11-09 02:00,121.8020,123.4610,12.15,0.00,Reverse
H4,Long,SPX500,5355646,1,2015-11-04 23:00,2015-11-09 02:00,2102.30,2102.60,0.26,0.00,Reverse
H1,Short,USD/JPY,5358356,1,2015-11-06 02:00,2015-11-09 03:00,121.6760,123.3960,-12.60,0.00,Reverse
H4,Short,EUR/USD,5357655,1,2015-11-05 19:00,2015-11-09 06:00,1.08719,1.07651,10.68,0.00,Reverse
H1,Short,SPX500,5360360,1,2015-11-09 01:00,2015-11-09 10:00,2098.90,2095.10,3.31,0.00,Reverse
H4,Long,EUR/USD,5360864,1,2015-11-09 06:00,2015-11-09 22:00,1.07651,1.07520,-1.31,0.00,Reverse
H1,Long,SPX500,5361265,1,2015-11-09 10:00,2015-11-09 23:00,2095.10,2077.50,-15.33,0.00,Reverse
H1,Long,USD/JPY,5360563,1,2015-11-09 03:00,2015-11-10 00:00,123.3960,123.0520,-2.52,0.00,Reverse
H4,Short,SPX500,5360462,1,2015-11-09 02:00,2015-11-10 02:00,2102.60,2080.40,19.34,0.00,Reverse
H4,Short,USD/JPY,5360461,1,2015-11-09 02:00,2015-11-10 06:00,123.4610,123.2080,1.85,0.00,Reverse
H1,Short,SPX500,5362567,1,2015-11-09 23:00,2015-11-10 11:00,2077.50,2072.40,4.44,0.00,Reverse
H1,Short,USD/JPY,5362668,1,2015-11-10 00:00,2015-11-10 20:00,123.0520,123.2440,-1.41,0.00,Reverse
H1,Long,SPX500,5363771,1,2015-11-10 11:00,2015-11-10 21:00,2072.40,2083.10,9.32,0.00,Reverse
H4,Long,SPX500,5362869,1,2015-11-10 02:00,2015-11-10 22:00,2080.40,2082.30,1.66,0.00,Reverse
H1,Short,SPX500,5364773,1,2015-11-10 21:00,2015-11-11 08:00,2083.10,2083.40,-0.26,0.00,Reverse
H1,Long,USD/JPY,5364672,1,2015-11-10 20:00,2015-11-11 11:00,123.2440,123.0640,-1.32,0.00,Reverse
H1,Short,USD/JPY,5366176,1,2015-11-11 11:00,2015-11-11 22:00,123.0640,122.8600,1.49,0.00,Reverse
H1,Long,EUR/USD,5357151,1,2015-11-05 14:00,2015-11-12 00:00,1.08805,1.07637,-11.68,0.00,Reverse
H1,Long,USD/JPY,5367277,1,2015-11-11 22:00,2015-11-12 03:00,122.8600,122.9630,0.75,0.00,Reverse
H1,Long,SPX500,5365875,1,2015-11-11 08:00,2015-11-12 04:00,2083.40,2078.88,-3.94,0.00,Reverse
H1,Short,EUR/USD,5367478,1,2015-11-12 00:00,2015-11-12 09:00,1.07637,1.07118,5.19,0.00,Reverse
H4,Short,SPX500,5364874,1,2015-11-10 22:00,2015-11-12 14:00,2082.30,2068.88,11.69,0.00,Reverse
H1,Short,USD/JPY,5367779,1,2015-11-12 03:00,2015-11-12 15:00,122.9630,122.7730,1.39,0.00,Reverse
H1,Short,SPX500,5367880,1,2015-11-12 04:00,2015-11-12 15:00,2078.88,2063.13,13.72,0.00,Reverse
H1,Long,EUR/USD,5368381,1,2015-11-12 09:00,2015-11-12 17:00,1.07118,1.07673,5.55,0.00,Reverse
H4,Long,USD/JPY,5363270,1,2015-11-10 06:00,2015-11-12 22:00,123.2080,122.6120,-4.37,0.00,Reverse
H1,Short,EUR/USD,5369185,1,2015-11-12 17:00,2015-11-13 03:00,1.07673,1.07969,-2.96,0.00,Reverse
H1,Long,SPX500,5368984,1,2015-11-12 15:00,2015-11-13 03:00,2063.13,2048.90,-12.39,0.00,Reverse
H1,Long,USD/JPY,5368983,1,2015-11-12 15:00,2015-11-13 04:00,122.7730,122.5760,-1.44,0.00,Reverse
H1,Long,EUR/USD,5370187,1,2015-11-13 03:00,2015-11-13 14:00,1.07969,1.07354,-6.15,0.00,Reverse
H1,Short,SPX500,5370188,1,2015-11-13 03:00,2015-11-13 15:00,2048.90,2038.80,8.80,0.00,Reverse
H1,Short,USD/JPY,5370289,1,2015-11-13 04:00,2015-11-13 16:00,122.5760,122.8300,-1.86,0.00,Reverse
H4,Short,EUR/USD,5362466,1,2015-11-09 22:00,2015-11-13 18:00,1.07520,1.07263,2.57,0.00,Reverse
H1,Long,USD/JPY,5371492,1,2015-11-13 16:00,2015-11-13 18:00,122.8300,122.9070,0.56,0.00,Reverse
H1,Short,USD/JPY,5371694,1,2015-11-13 18:00,2015-11-16 00:00,122.9070,122.3070,4.39,0.00,Reverse
H1,Long,SPX500,5371391,1,2015-11-13 15:00,2015-11-16 07:00,2038.80,2013.30,-22.21,0.00,Reverse
H1,Long,USD/JPY,5371995,1,2015-11-16 00:00,2015-11-16 10:00,122.3070,122.9300,4.56,0.00,Reverse
H1,Short,EUR/USD,5371290,1,2015-11-13 14:00,2015-11-16 16:00,1.07354,1.07167,1.87,0.00,Reverse
H1,Short,USD/JPY,5372997,1,2015-11-16 10:00,2015-11-16 19:00,122.9300,123.2340,-2.23,0.00,Reverse
H4,Long,SPX500,5368882,1,2015-11-12 14:00,2015-11-16 21:00,2068.88,2053.40,-13.48,0.00,Reverse
H1,Short,SPX500,5372696,1,2015-11-16 07:00,2015-11-17 02:00,2013.30,2054.30,-35.71,0.00,Reverse
H1,Long,EUR/USD,5373598,1,2015-11-16 16:00,2015-11-17 08:00,1.07167,1.06558,-6.09,0.00,Reverse
H1,Long,USD/JPY,5373899,1,2015-11-16 19:00,2015-11-17 16:00,123.2340,123.4460,1.55,0.00,Reverse
H1,Short,EUR/USD,5375102,1,2015-11-17 08:00,2015-11-17 21:00,1.06558,1.06468,0.90,0.00,Reverse
H1,Long,SPX500,5374501,1,2015-11-17 02:00,2015-11-18 03:00,2054.30,2054.10,-0.17,0.00,Reverse
H1,Short,USD/JPY,5375903,1,2015-11-17 16:00,2015-11-18 06:00,123.4460,123.2480,1.45,0.00,Reverse
H1,Long,EUR/USD,5376404,1,2015-11-17 21:00,2015-11-18 09:00,1.06468,1.06706,2.38,0.00,Reverse
H4,Long,EUR/USD,5371693,1,2015-11-13 18:00,2015-11-18 13:00,1.07263,1.06677,-5.86,0.00,Reverse
H4,Short,SPX500,5374000,1,2015-11-16 21:00,2015-11-18 13:00,2053.40,2055.40,-1.74,0.00,Reverse
H1,Long,USD/JPY,5377306,1,2015-11-18 06:00,2015-11-18 15:00,123.2480,123.4190,1.25,0.00,Reverse
H1,Short,EUR/USD,5377607,1,2015-11-18 09:00,2015-11-18 17:00,1.06706,1.06372,3.34,0.00,Reverse
H4,Short,USD/JPY,5369686,1,2015-11-12 22:00,2015-11-19 01:00,122.6120,123.5060,-6.55,0.00,Reverse
H1,Long,EUR/USD,5378411,1,2015-11-18 17:00,2015-11-19 02:00,1.06372,1.07034,6.62,0.00,Reverse
H1,Short,USD/JPY,5378210,1,2015-11-18 15:00,2015-11-19 03:00,123.4190,123.4400,-0.15,0.00,Reverse
H1,Short,EUR/USD,5379313,1,2015-11-19 02:00,2015-11-19 10:00,1.07034,1.06863,1.71,0.00,Reverse
H1,Long,EUR/USD,5380115,1,2015-11-19 10:00,2015-11-19 18:00,1.06863,1.07259,3.96,0.00,Reverse
H1,Long,USD/JPY,5379414,1,2015-11-19 03:00,2015-11-19 21:00,123.4400,122.8560,-4.28,0.00,Reverse
H1,Short,EUR/USD,5380916,1,2015-11-19 18:00,2015-11-20 00:00,1.07259,1.07261,-0.02,0.00,Reverse
H1,Long,EUR/USD,5381518,1,2015-11-20 00:00,2015-11-20 13:00,1.07261,1.06869,-3.92,0.00,Reverse
H1,Short,USD/JPY,5381217,1,2015-11-19 21:00,2015-11-20 13:00,122.8560,122.8450,0.08,0.00,Reverse
H1,Short,EUR/USD,5382819,1,2015-11-20 13:00,2015-11-22 23:00,1.06869,1.06439,4.30,0.00,Reverse
H4,Short,EUR/USD,5378008,1,2015-11-18 13:00,2015-11-23 04:00,1.06677,1.06139,5.38,0.00,Reverse
H1,Short,SPX500,5377005,1,2015-11-18 03:00,2015-11-23 05:00,2054.10,2093.40,-34.23,0.00,Reverse
H1,Long,EUR/USD,5383521,1,2015-11-22 23:00,2015-11-23 07:00,1.06439,1.06195,-2.44,0.00,Reverse
H1,Short,EUR/USD,5384324,1,2015-11-23 07:00,2015-11-23 21:00,1.06195,1.06272,-0.77,0.00,Reverse
H4,Long,USD/JPY,5379212,1,2015-11-19 01:00,2015-11-24 00:00,123.5060,122.9500,-4.07,0.00,Reverse
H1,Long,EUR/USD,5385725,1,2015-11-23 21:00,2015-11-24 01:00,1.06272,1.06335,0.63,0.00,Reverse
H1,Short,EUR/USD,5386127,1,2015-11-24 01:00,2015-11-24 02:00,1.06335,1.06410,-0.75,0.00,Reverse
H1,Long,SPX500,5384123,1,2015-11-23 05:00,2015-11-24 04:00,2093.40,2086.90,-5.66,0.00,Reverse
H1,Long,USD/JPY,5382820,1,2015-11-20 13:00,2015-11-24 08:00,122.8450,122.6680,-1.30,0.00,Reverse
H4,Short,USD/JPY,5386026,1,2015-11-24 00:00,2015-11-24 12:00,122.9500,122.5730,2.76,0.00,Reverse
H1,Short,SPX500,5386429,1,2015-11-24 04:00,2015-11-24 13:00,2086.90,2073.40,11.76,0.00,Reverse
H1,Long,SPX500,5387332,1,2015-11-24 13:00,2015-11-24 18:00,2073.40,2085.10,10.19,0.00,Reverse
H4,Long,EUR/USD,5384022,1,2015-11-23 04:00,2015-11-24 20:00,1.06139,1.06554,4.15,0.00,Reverse
H1,Short,SPX500,5387833,1,2015-11-24 18:00,2015-11-25 02:00,2085.10,2086.60,-1.31,0.00,Reverse
H1,Long,EUR/USD,5386228,1,2015-11-24 02:00,2015-11-25 03:00,1.06410,1.06753,3.43,0.00,Reverse
H4,Long,USD/JPY,5387231,1,2015-11-24 12:00,2015-11-25 04:00,122.5730,122.3440,-1.68,0.00,Reverse
H4,Long,SPX500,5378009,1,2015-11-18 13:00,2015-11-25 08:00,2055.40,2087.60,28.05,0.00,Reverse
H1,Short,EUR/USD,5388736,1,2015-11-25 03:00,2015-11-25 11:00,1.06753,1.05956,7.97,0.00,Reverse
H1,Long,SPX500,5388635,1,2015-11-25 02:00,2015-11-25 12:00,2086.60,2093.40,5.92,0.00,Reverse
H1,Long,EUR/USD,5389539,1,2015-11-25 11:00,2015-11-25 20:00,1.05956,1.06149,1.93,0.00,Reverse
H1,Short,SPX500,5389640,1,2015-11-25 12:00,2015-11-25 21:00,2093.40,2089.60,3.31,0.00,Reverse
H4,Short,EUR/USD,5388034,1,2015-11-24 20:00,2015-11-26 00:00,1.06554,1.06232,3.22,0.00,Reverse
H1,Long,SPX500,5390542,1,2015-11-25 21:00,2015-11-26 04:00,2089.60,2094.40,4.18,0.00,Reverse
H1,Short,SPX500,5391244,1,2015-11-26 04:00,2015-11-26 08:00,2094.40,2092.60,1.57,0.00,Reverse
H1,Short,EUR/USD,5390441,1,2015-11-25 20:00,2015-11-26 11:00,1.06149,1.06141,0.08,0.00,Reverse
H1,Long,SPX500,5391645,1,2015-11-26 08:00,2015-11-26 11:00,2092.60,2098.90,5.49,0.00,Reverse
H4,Long,EUR/USD,5390843,1,2015-11-26 00:00,2015-11-26 16:00,1.06232,1.06187,-0.45,0.00,Reverse
H1,Short,SPX500,5391947,1,2015-11-26 11:00,2015-11-26 19:00,2098.90,2098.60,0.26,0.00,Reverse
D1,Long,SPX500,5332880,1,2015-10-22 05:00,2015-11-26 20:00,2021.10,2098.60,67.50,0.00,Reverse
H1,Long,EUR/USD,5391946,1,2015-11-26 11:00,2015-11-27 05:00,1.06141,1.06074,-0.67,0.00,Reverse
H4,Short,USD/JPY,5388837,1,2015-11-25 04:00,2015-11-27 08:00,122.3440,122.3980,-0.40,0.00,Reverse
H1,Short,USD/JPY,5386830,1,2015-11-24 08:00,2015-11-27 09:00,122.6680,122.4270,1.77,0.00,Reverse
H1,Short,EUR/USD,5393751,1,2015-11-27 05:00,2015-11-27 12:00,1.06074,1.05799,2.75,0.00,Reverse
H1,Long,USD/JPY,5394153,1,2015-11-27 09:00,2015-11-27 14:00,122.4270,122.6880,1.91,0.00,Reverse
H1,Long,SPX500,5392749,1,2015-11-26 19:00,2015-11-27 14:00,2098.60,2090.60,-6.97,0.00,Reverse
H1,Long,EUR/USD,5394454,1,2015-11-27 12:00,2015-11-27 19:00,1.05799,1.05958,1.59,0.00,Reverse
H4,Short,EUR/USD,5392448,1,2015-11-26 16:00,2015-11-29 23:00,1.06187,1.05922,2.65,0.00,Reverse
H4,Short,SPX500,5389238,1,2015-11-25 08:00,2015-11-29 23:00,2087.60,2090.90,-2.87,0.00,Reverse
H1,Short,USD/JPY,5394655,1,2015-11-27 14:00,2015-11-30 02:00,122.6880,122.7670,-0.58,0.00,Reverse
H1,Short,EUR/USD,5395157,1,2015-11-27 19:00,2015-11-30 05:00,1.05958,1.05862,0.96,0.00,Reverse
H1,Long,EUR/USD,5395861,1,2015-11-30 05:00,2015-11-30 06:00,1.05862,1.05853,-0.09,0.00,Reverse
H1,Short,EUR/USD,5395962,1,2015-11-30 06:00,2015-11-30 11:00,1.05853,1.05760,0.93,0.00,Reverse
H1,Long,USD/JPY,5395560,1,2015-11-30 02:00,2015-11-30 11:00,122.7670,123.0230,1.88,0.00,Reverse
H4,Long,USD/JPY,5394052,1,2015-11-27 08:00,2015-11-30 15:00,122.3980,123.0770,4.97,0.00,Reverse
H1,Long,EUR/USD,5396463,1,2015-11-30 11:00,2015-11-30 16:00,1.05760,1.05619,-1.41,0.00,Reverse
H1,Short,SPX500,5394656,1,2015-11-27 14:00,2015-11-30 18:00,2090.60,2084.90,4.96,0.00,Reverse
H1,Short,EUR/USD,5396966,1,2015-11-30 16:00,2015-11-30 19:00,1.05619,1.05680,-0.61,0.00,Reverse
H1,Short,USD/JPY,5396464,1,2015-11-30 11:00,2015-11-30 20:00,123.0230,123.1110,-0.64,0.00,Reverse
H1,Long,EUR/USD,5397268,1,2015-11-30 19:00,2015-11-30 22:00,1.05680,1.05659,-0.21,0.00,Reverse
H1,Long,SPX500,5397167,1,2015-11-30 18:00,2015-12-01 03:00,2084.90,2093.40,7.40,0.00,Reverse
H1,Short,EUR/USD,5397570,1,2015-11-30 22:00,2015-12-01 07:00,1.05659,1.05863,-2.04,0.00,Reverse
H4,Long,EUR/USD,5395258,1,2015-11-29 23:00,2015-12-01 07:00,1.05922,1.05863,-0.59,0.00,Reverse
H1,Long,USD/JPY,5397369,1,2015-11-30 20:00,2015-12-01 09:00,123.1110,122.9830,-0.94,0.00,Reverse
H1,Short,SPX500,5398071,1,2015-12-01 03:00,2015-12-01 11:00,2093.40,2089.60,3.31,0.00,Reverse
H1,Long,EUR/USD,5398472,1,2015-12-01 07:00,2015-12-01 12:00,1.05863,1.05984,1.21,0.00,Reverse
H1,Short,EUR/USD,5398976,1,2015-12-01 12:00,2015-12-01 13:00,1.05984,1.06003,-0.19,0.00,Reverse
H1,Long,EUR/USD,5399077,1,2015-12-01 13:00,2015-12-01 15:00,1.06003,1.06159,1.56,0.00,Reverse
H4,Short,USD/JPY,5396865,1,2015-11-30 15:00,2015-12-01 15:00,123.0770,123.1380,-0.45,0.00,Reverse
H1,Long,SPX500,5398875,1,2015-12-01 11:00,2015-12-01 18:00,2089.60,2096.10,5.66,0.00,Reverse
H1,Short,USD/JPY,5398674,1,2015-12-01 09:00,2015-12-01 19:00,122.9830,122.8200,1.19,0.00,Reverse
H1,Short,EUR/USD,5399278,1,2015-12-01 15:00,2015-12-02 00:00,1.06159,1.06265,-1.06,0.00,Reverse
H1,Long,USD/JPY,5399681,1,2015-12-01 19:00,2015-12-02 03:00,122.8200,123.0020,1.33,0.00,Reverse
H4,Long,SPX500,5395259,1,2015-11-29 23:00,2015-12-02 03:00,2090.90,2100.90,8.71,0.00,Reverse
H1,Short,SPX500,5399580,1,2015-12-01 18:00,2015-12-02 04:00,2096.10,2101.10,-4.36,0.00,Reverse
H1,Short,USD/JPY,5400483,1,2015-12-02 03:00,2015-12-02 13:00,123.0020,123.1430,-1.03,0.00,Reverse
H1,Long,USD/JPY,5401486,1,2015-12-02 13:00,2015-12-02 17:00,123.1430,123.5250,2.80,0.00,Reverse
H4,Short,EUR/USD,5398473,1,2015-12-01 07:00,2015-12-02 19:00,1.05863,1.06144,-2.81,0.00,Reverse
H1,Long,EUR/USD,5400182,1,2015-12-02 00:00,2015-12-02 20:00,1.06265,1.06183,-0.82,0.00,Reverse
H1,Short,USD/JPY,5401887,1,2015-12-02 17:00,2015-12-02 21:00,123.5250,123.2290,2.17,0.00,Reverse
H4,Long,USD/JPY,5399279,1,2015-12-01 15:00,2015-12-02 23:00,123.1380,123.2880,1.10,0.00,Reverse
H1,Long,SPX500,5400585,1,2015-12-02 04:00,2015-12-03 04:00,2101.10,2083.60,-15.24,0.00,Reverse
H4,Short,SPX500,5400484,1,2015-12-02 03:00,2015-12-03 07:00,2100.90,2085.60,13.33,0.00,Reverse
H1,Short,EUR/USD,5402189,1,2015-12-02 20:00,2015-12-03 08:00,1.06183,1.05866,3.17,0.00,Reverse
H1,Long,USD/JPY,5402290,1,2015-12-02 21:00,2015-12-03 08:00,123.2290,123.3830,1.13,0.00,Reverse
H1,Long,EUR/USD,5403394,1,2015-12-03 08:00,2015-12-03 15:00,1.05866,1.08131,22.65,0.00,Reverse
H1,Short,USD/JPY,5403395,1,2015-12-03 08:00,2015-12-03 15:00,123.3830,123.3550,0.21,0.00,Reverse
H1,Short,SPX500,5402992,1,2015-12-03 04:00,2015-12-03 17:00,2083.60,2071.90,10.19,0.00,Reverse
H4,Long,EUR/USD,5402088,1,2015-12-02 19:00,2015-12-03 19:00,1.06144,1.09301,31.57,0.00,Reverse
H4,Short,USD/JPY,5402491,1,2015-12-02 23:00,2015-12-03 23:00,123.2880,122.6600,4.60,0.00,Reverse
H1,Short,EUR/USD,5404096,1,2015-12-03 15:00,2015-12-04 00:00,1.08131,1.09181,-10.50,0.00,Reverse
H1,Long,USD/JPY,5404097,1,2015-12-03 15:00,2015-12-04 01:00,123.3550,122.6900,-4.87,0.00,Reverse
H1,Long,SPX500,5404298,1,2015-12-03 17:00,2015-12-04 03:00,2071.90,2055.90,-13.94,0.00,Reverse
H1,Long,EUR/USD,5404901,1,2015-12-04 00:00,2015-12-04 13:00,1.09181,1.08813,-3.68,0.00,Reverse
H1,Short,USD/JPY,5405002,1,2015-12-04 01:00,2015-12-07 00:00,122.6900,123.1990,-3.73,0.00,Reverse
H4,Short,EUR/USD,5404499,1,2015-12-03 19:00,2015-12-07 02:00,1.09301,1.08678,6.23,0.00,Reverse
H1,Short,SPX500,5405203,1,2015-12-04 03:00,2015-12-07 04:00,2055.90,2088.60,-28.48,0.00,Reverse
H4,Long,USD/JPY,5404800,1,2015-12-03 23:00,2015-12-07 06:00,122.6600,123.2770,4.52,0.00,Reverse
H4,Long,SPX500,5403293,1,2015-12-03 07:00,2015-12-07 06:00,2085.60,2087.50,1.65,0.00,Reverse
H1,Short,EUR/USD,5406204,1,2015-12-04 13:00,2015-12-07 10:00,1.08813,1.08171,6.42,0.00,Reverse
H1,Long,EUR/USD,5408010,1,2015-12-07 10:00,2015-12-07 19:00,1.08171,1.08399,2.28,0.00,Reverse
H1,Long,SPX500,5407407,1,2015-12-07 04:00,2015-12-08 00:00,2088.60,2079.90,-7.58,0.00,Reverse
H4,Long,EUR/USD,5407206,1,2015-12-07 02:00,2015-12-08 14:00,1.08678,1.08943,2.65,0.00,Reverse
H4,Short,USD/JPY,5407608,1,2015-12-07 06:00,2015-12-08 14:00,123.2770,122.8250,3.31,0.00,Reverse
H1,Short,SPX500,5409412,1,2015-12-08 00:00,2015-12-08 15:00,2079.90,2056.50,20.38,0.00,Reverse
H4,Short,SPX500,5407609,1,2015-12-07 06:00,2015-12-08 18:00,2087.50,2064.30,20.21,0.00,Reverse
H1,Long,SPX500,5410915,1,2015-12-08 15:00,2015-12-08 21:00,2056.50,2063.80,6.36,0.00,Reverse
H1,Short,SPX500,5411517,1,2015-12-08 21:00,2015-12-09 10:00,2063.80,2058.80,4.36,0.00,Reverse
H1,Long,SPX500,5412818,1,2015-12-09 10:00,2015-12-09 17:00,2058.80,2057.00,-1.57,0.00,Reverse
H1,Short,SPX500,5413519,1,2015-12-09 17:00,2015-12-09 20:00,2057.00,2040.50,14.37,0.00,Reverse
H1,Long,USD/JPY,5407005,1,2015-12-07 00:00,2015-12-10 00:00,123.1990,121.6960,-11.01,0.00,Reverse
H1,Short,EUR/USD,5408911,1,2015-12-07 19:00,2015-12-10 02:00,1.08399,1.10072,-16.73,0.00,Reverse
H1,Long,SPX500,5413820,1,2015-12-09 20:00,2015-12-10 02:00,2040.50,2051.30,9.41,0.00,Reverse
H1,Short,USD/JPY,5414221,1,2015-12-10 00:00,2015-12-10 12:00,121.6960,121.4120,2.08,0.00,Reverse
H1,Short,SPX500,5414423,1,2015-12-10 02:00,2015-12-10 12:00,2051.30,2049.80,1.31,0.00,Reverse
H4,Short,EUR/USD,5410813,1,2015-12-08 14:00,2015-12-10 18:00,1.08943,1.09473,-5.30,0.00,Reverse
H4,Long,USD/JPY,5410814,1,2015-12-08 14:00,2015-12-10 18:00,122.8250,121.4540,-10.04,0.00,Reverse
H1,Long,EUR/USD,5414422,1,2015-12-10 02:00,2015-12-10 20:00,1.10072,1.09380,-6.92,0.00,Reverse
H1,Long,SPX500,5415425,1,2015-12-10 12:00,2015-12-10 20:00,2049.80,2063.40,11.85,0.00,Reverse
H4,Long,SPX500,5411216,1,2015-12-08 18:00,2015-12-10 22:00,2064.30,2051.90,-10.80,0.00,Reverse
H1,Long,USD/JPY,5415424,1,2015-12-10 12:00,2015-12-11 00:00,121.4120,121.7060,2.15,0.00,Reverse
H1,Short,SPX500,5416229,1,2015-12-10 20:00,2015-12-11 00:00,2063.40,2052.20,9.76,0.00,Reverse
H1,Short,USD/JPY,5416631,1,2015-12-11 00:00,2015-12-11 12:00,121.7060,121.3970,2.26,0.00,Reverse
H4,Short,SPX500,5416430,1,2015-12-10 22:00,2015-12-14 01:00,2051.90,2013.00,33.88,0.00,Reverse
H1,Long,USD/JPY,5417833,1,2015-12-11 12:00,2015-12-14 04:00,121.3970,121.1740,-1.63,0.00,Reverse
H1,Long,SPX500,5416632,1,2015-12-11 00:00,2015-12-14 04:00,2052.20,2018.80,-29.09,0.00,Reverse
H1,Short,USD/JPY,5419135,1,2015-12-14 04:00,2015-12-14 16:00,121.1740,120.7260,3.28,0.00,Reverse
H4,Short,USD/JPY,5416027,1,2015-12-10 18:00,2015-12-14 17:00,121.4540,120.5730,6.45,0.00,Reverse
H1,Short,SPX500,5419136,1,2015-12-14 04:00,2015-12-14 17:00,2018.80,2004.40,12.54,0.00,Reverse
H4,Long,EUR/USD,5416026,1,2015-12-10 18:00,2015-12-14 21:00,1.09473,1.09861,3.88,0.00,Reverse
H1,Long,USD/JPY,5420337,1,2015-12-14 16:00,2015-12-14 23:00,120.7260,120.9140,1.38,0.00,Reverse
H1,Long,SPX500,5420439,1,2015-12-14 17:00,2015-12-14 23:00,2004.40,2021.90,15.24,0.00,Reverse
H1,Short,EUR/USD,5416228,1,2015-12-10 20:00,2015-12-15 00:00,1.09380,1.09918,-5.38,0.00,Reverse
